respondent_id,Please indicate your age,Please indicate your race - Selected Choice,Please indicate your race - Other - Text,Are you Hispanic or Latino?,How would you describe the area where you grew up?,How would you describe the area in which you currently live?,In which region of the United States do you currently live?,Please indicate your annual household income,Education,Which employment status best describes you?,How would you describe your current living situation (check all that apply) - Selected Choice,How would you describe your current living situation (check all that apply) - Other - Text,Please indicate your political identification,Please indicate your gender
R_25BJNrL93t0vr2e,60-69,Black or African American,,No,Urban,Urban,Northeast,"$75,000 - $99,999",Some college or associate's degree,Working full-time,I live with a spouse or romantic partner,,Moderate,Male
R_2amFDiZDVmXneBt,60-69,Asian,,No,Urban,Urban,West,"$50,000 - $74,999",Graduate or professional degree,Retired,I live alone,,Moderate,Male
R_24d7JuR2zFUPlHu,60-69,Asian,,No,Urban,Urban,West,"$75,000 - $99,999",Bachelor's degree,Working full-time,I live alone,,Somewhat conservative,Female
R_9TTsrlhCzeRHb5n,70-79,Black or African American,,No,Urban,Urban,Midwest,"Less than $10,000",Bachelor's degree,Retired,I live alone,,Somewhat liberal,Female
R_1mzp68qID2H2ocC,70-79,Asian,,No,Urban,Suburban,Northeast,"More than $200,000",Graduate or professional degree,Retired,I live with a spouse or romantic partner,,Somewhat conservative,Female
R_wMGIZtfpqOS6RI5,60-69,White,,No,Suburban,Suburban,Northeast,"$100,000 - $149,999",Graduate or professional degree,Working full-time,I live with a spouse or romantic partner,,Moderate,Female
R_2SCgd4DCOIXDyo8,70-79,Black or African American,,No,Suburban,Suburban,Northeast,"$35,000 - $49,999","High school graduate, GED, or equivalent",Retired,I live alone,,Very liberal,Female
R_3PdwXwZUrYDep2z,50-59,Black or African American,,No,Suburban,Suburban,Midwest,"$50,000 - $74,999","High school graduate, GED, or equivalent",Unemployed,I live with a spouse or romantic partner,,Very conservative,Female
R_2Pj7I2EIMslvMu4,60-69,Black or African American,,No,Suburban,Suburban,South,"Less than $10,000",Some college or associate's degree,Unemployed,I live with family members,,Somewhat liberal,Female
R_0umRlM1U0EyLkHf,70-79,Black or African American,,No,Rural,Rural,South,"Less than $10,000",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Very liberal,Female
R_1H66KF9jXteDqOk,50-59,White,,No,Suburban,Suburban,Northeast,"$75,000 - $99,999",Some college or associate's degree,Working full-time,I live with family members,,Moderate,Female
R_2YgiG8B51lX6xJo,60-69,Black or African American,,No,Suburban,Suburban,South,"$100,000 - $149,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Somewhat liberal,Female
R_rlL3UqtrbWijpzb,50-59,Black or African American,,No,Suburban,Suburban,Midwest,"$15,000 - $24,999","High school graduate, GED, or equivalent",Unemployed,I live with a spouse or romantic partner,,Very liberal,Female
R_3iVTGvh2PRDJ9bZ,50-59,Black or African American,,No,Urban,Urban,Northeast,"$10,000 - $14,999","High school graduate, GED, or equivalent",On disability,I live in a nursing home,,Somewhat liberal,Male
R_DRTQeLCiEqPWqRj,70-79,Black or African American,,No,Urban,Suburban,West,"$150,000 - $199,999",Some college or associate's degree,Retired,I live with family members,,Moderate,Male
R_33fMDsIbpK5Us7d,70-79,White,,No,Urban,Urban,West,"More than $200,000",Graduate or professional degree,Retired,I live with a spouse or romantic partner,,Very liberal,Female
R_cY2OQtNZoaOHtkt,50-59,White,,No,Rural,Suburban,West,"$75,000 - $99,999",Bachelor's degree,Working part-time,I live with a spouse or romantic partner,,Somewhat conservative,Female
R_1LSRF7fdqw4CcQ0,70-79,White,,No,Urban,Rural,Midwest,"$25,000 - $34,999","High school graduate, GED, or equivalent",Working part-time,I live alone,,Moderate,Female
R_BPQjGwAhP16rWRb,70-79,White,,No,Urban,Urban,West,"$75,000 - $99,999",Bachelor's degree,Unemployed,I live with family members,,Somewhat liberal,Female
R_2dEokgZrAdEIEut,50-59,White,,No,Suburban,Suburban,South,"$75,000 - $99,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Very conservative,Female
R_2wS2sGb1N058hFw,60-69,White,,No,Suburban,Suburban,South,"$35,000 - $49,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Somewhat liberal,Female
R_3HRjclSBs1MXnq3,60-69,White,,No,Rural,Rural,South,"$15,000 - $24,999",Some college or associate's degree,Working full-time,I live alone,,Moderate,Female
R_Y6aNQtin89wjOVj,70-79,White,,No,Urban,Urban,Northeast,"$75,000 - $99,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Moderate,Male
R_2TYkNn7RAfkbSnf,50-59,White,,No,Rural,Rural,Midwest,"$25,000 - $34,999",Some college or associate's degree,On disability,I live with family members,,Somewhat liberal,Female
R_3NUJor4OrgeHjyN,50-59,White,,No,Suburban,Suburban,South,"$15,000 - $24,999",Some college or associate's degree,On disability,I live with family members,,Moderate,Female
R_2uVEiqSr5YWv0rQ,70-79,White,,No,Suburban,Suburban,West,"$15,000 - $24,999",Some college or associate's degree,Retired,I live alone,,Very liberal,Female
R_20S97zAcOnpuyXW,50-59,White,,No,Suburban,Suburban,West,"$25,000 - $34,999",Bachelor's degree,Working part-time,I live alone,,Very conservative,Female
R_2UVNPWoLvGiAwy3,60-69,White,,No,Rural,Rural,Midwest,"$75,000 - $99,999","High school graduate, GED, or equivalent",Retired,I live with a spouse or romantic partner,,Moderate,Male
R_2YafdnkYwHb0rf6,60-69,White,,No,Urban,Urban,West,"$50,000 - $74,999",Some college or associate's degree,Working full-time,I live with family members,,Moderate,Female
R_2cBglFOiTfRErdJ,70-79,White,,No,Rural,Suburban,Midwest,"$15,000 - $24,999",Some college or associate's degree,Retired,I live alone,,Moderate,Female
R_1qX3DuxtkTIawX6,70-79,White,,No,Suburban,Suburban,West,"$15,000 - $24,999",Graduate or professional degree,Working full-time,I live alone,,Somewhat liberal,Female
R_bvEfWxNbTnAViq5,60-69,White,,No,Suburban,Suburban,West,"$35,000 - $49,999",Bachelor's degree,Unemployed,I live with family members,,Moderate,Female
R_1lrBI2UWgzN19gQ,60-69,White,,No,Rural,Suburban,Midwest,"$50,000 - $74,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_wZ7hJKrgW2OlBFT,60-69,White,,No,Suburban,Suburban,Northeast,"$100,000 - $149,999","High school graduate, GED, or equivalent",Retired,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_2f7R3oLNfg8DcMp,60-69,White,,No,Urban,Rural,West,"$75,000 - $99,999",Graduate or professional degree,Working full-time,I live alone,,Moderate,Female
R_Xk72NFHR8l4nmMh,50-59,White,,No,Urban,Urban,Northeast,"Less than $10,000",Less than high school,On disability,I live alone,,Somewhat liberal,Female
R_26kF6xDb2wYgLSz,50-59,White,,No,Suburban,Suburban,Northeast,"$15,000 - $24,999",Graduate or professional degree,Working part-time,I live alone,,Moderate,Male
R_3n2Bo7sRbHfmfzQ,50-59,White,,No,Suburban,Suburban,South,"$35,000 - $49,999",Bachelor's degree,Unemployed,I live with family members,,Somewhat conservative,Male
R_3qD6JhhkFGjonrv,70-79,White,,No,Rural,Suburban,Northeast,"$35,000 - $49,999","High school graduate, GED, or equivalent",Retired,I live with family members,,Very liberal,Female
R_3fQ3xNxdcYsnn3B,60-69,White,,No,Suburban,Suburban,South,"$35,000 - $49,999",Bachelor's degree,Retired,Other,live with room-mate,Somewhat liberal,Female
R_xxW0EBGcxNWEY49,70-79,White,,No,Suburban,Suburban,South,"$50,000 - $74,999","High school graduate, GED, or equivalent",Retired,I live with a spouse or romantic partner,,Moderate,Male
R_3CPHgwMkGdZ3F7s,50-59,White,,No,Urban,Urban,Midwest,"$10,000 - $14,999","High school graduate, GED, or equivalent",Unemployed,I live alone,,Moderate,Male
R_1IgCYAIgDzALYdu,60-69,White,,No,Suburban,Suburban,South,"$75,000 - $99,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Very conservative,Male
R_1LpNZVAPKKivI1e,60-69,White,,No,Urban,Urban,Midwest,"$10,000 - $14,999",Some college or associate's degree,Retired,I live alone,,Moderate,Male
R_2c7t4ce15HrygLt,50-59,White,,No,Urban,Urban,South,"$15,000 - $24,999",Some college or associate's degree,Working part-time,I live with family members,,Somewhat conservative,Male
R_2SruKg0W4PkMJr0,60-69,White,,No,Urban,Urban,West,"$15,000 - $24,999",Bachelor's degree,Retired,I live alone,,Somewhat liberal,Male
R_UtlXYDj6nldHej7,50-59,White,,No,Suburban,Rural,Midwest,"$35,000 - $49,999","High school graduate, GED, or equivalent",On disability,I live with a spouse or romantic partner,,Moderate,Male
R_1mfKOJ9nns55OuC,60-69,White,,No,Urban,Urban,South,"$100,000 - $149,999",Graduate or professional degree,Working full-time,I live with a spouse or romantic partner,,Moderate,Male
R_2A1rHMHs1NYcNm6,60-69,White,,No,Suburban,Suburban,South,"$50,000 - $74,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Moderate,Male
R_9EOjRRyPCe8lb8Z,50-59,White,,No,Rural,Rural,Midwest,"$25,000 - $34,999","High school graduate, GED, or equivalent",On disability,I live with family members,,Moderate,Male
R_31ZstWgGjMF0hUE,50-59,White,,No,Rural,Urban,Midwest,"Less than $10,000",Some college or associate's degree,On disability,I live alone,,Very conservative,Male
R_vfCX2mK6n9wBPK9,50-59,White,,No,Suburban,Suburban,South,"$15,000 - $24,999","High school graduate, GED, or equivalent",Retired,I live alone,,Moderate,Male
R_3emBLb4VmmeS03G,70-79,White,,No,Urban,Rural,West,"$50,000 - $74,999","High school graduate, GED, or equivalent",Retired,I live with a spouse or romantic partner,,Very conservative,Male
R_1ghB08XGJSsLgVr,50-59,White,,No,Suburban,Suburban,West,"$75,000 - $99,999",Bachelor's degree,Retired,I live with family members,,Somewhat conservative,Male
R_sgH9WuwxA3yPqyB,70-79,White,,No,Suburban,Suburban,West,"$35,000 - $49,999",Some college or associate's degree,Retired,I live alone,,Somewhat conservative,Male
R_2QPvT5yoB0ekRP1,50-59,White,,No,Rural,Rural,Midwest,"$100,000 - $149,999",Some college or associate's degree,Working full-time,I live with a spouse or romantic partner,,Moderate,Male
R_szL0bXXnx4nnt8l,60-69,White,,No,Suburban,Suburban,Midwest,"$35,000 - $49,999",Bachelor's degree,Working full-time,I live with a spouse or romantic partner,,Moderate,Male
R_2X5xzEnnimFqnFq,60-69,White,,No,Urban,Suburban,South,"$25,000 - $34,999",Some college or associate's degree,Retired,I live alone,,Somewhat conservative,Male
R_D7TNQ423spW9yKd,70-79,White,,No,Urban,Urban,West,"$50,000 - $74,999",Less than high school,Retired,I live with family members,,Somewhat conservative,Male
R_3CJZ8v5PVIGXmB6,60-69,White,,No,Rural,Rural,West,"$10,000 - $14,999","High school graduate, GED, or equivalent",Retired,I live alone,,Moderate,Male
R_PRo8sLkI8BXLAKB,70-79,White,,No,Suburban,Suburban,Midwest,"More than $200,000",Graduate or professional degree,Retired,I live with a spouse or romantic partner,,Very liberal,Male
R_QiuzNOS2PZ1tNPb,50-59,White,,No,Rural,Rural,South,"$75,000 - $99,999",Bachelor's degree,Working full-time,I live with a spouse or romantic partner,,Very conservative,Male
R_O7fGMSSyHahtCOl,70-79,White,,No,Suburban,Suburban,South,"$35,000 - $49,999",Graduate or professional degree,Retired,I live alone,,Somewhat liberal,Male
R_a4aN7RLzWvHjTm9,50-59,White,,No,Urban,Urban,Midwest,"$75,000 - $99,999",Bachelor's degree,Working full-time,I live with a spouse or romantic partner,,Very liberal,Male
R_12QEnXSMk2CrJGA,70-79,White,,No,Suburban,Suburban,West,"$50,000 - $74,999",Bachelor's degree,Working part-time,I live with a spouse or romantic partner,,Moderate,Male
R_vfBnMyrbEHlV3rP,70-79,White,,No,Suburban,Rural,South,"$50,000 - $74,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Very conservative,Male
R_1oulhbH64cujaUu,50-59,White,,No,Suburban,Suburban,Midwest,"$25,000 - $34,999",Some college or associate's degree,Working part-time,I live alone,,Moderate,Male
R_3kueplR9HrWQKsd,60-69,White,,No,Suburban,Rural,South,"$50,000 - $74,999","High school graduate, GED, or equivalent",Retired,I live with family members,,Somewhat conservative,Male
R_2yeFlNiIjw21oEW,60-69,White,,No,Suburban,Suburban,South,"$100,000 - $149,999",Bachelor's degree,Working full-time,I live with a spouse or romantic partner,,Somewhat liberal,Male
R_3HZhk55eJufcsHf,70-79,White,,No,Urban,Rural,West,"$15,000 - $24,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Moderate,Male
R_2qjDajAjOIxv87Q,50-59,White,,No,Suburban,Suburban,South,"$100,000 - $149,999",Some college or associate's degree,Working full-time,Other,I have a roommate,Moderate,Male
R_2ALSuBNvDa5brHY,50-59,White,,No,Suburban,Suburban,West,"$50,000 - $74,999",Bachelor's degree,Working full-time,I live with family members,,Somewhat liberal,Male
R_1kFuH1ogpl6HF14,60-69,White,,No,Rural,Suburban,Midwest,"$25,000 - $34,999","High school graduate, GED, or equivalent",Retired,I live with family members,,Moderate,Male
R_1E67DmE8omsc7wP,50-59,White,,No,Urban,Urban,West,"$15,000 - $24,999",Graduate or professional degree,Working full-time,I live alone,,Somewhat liberal,Male
R_30dYRUS2IyEubaO,50-59,White,,No,Rural,Rural,Midwest,"$50,000 - $74,999","High school graduate, GED, or equivalent",Working full-time,I live with a spouse or romantic partner,,Moderate,Male
R_3iBV2xOLBei73us,60-69,White,,No,Urban,Suburban,South,"$75,000 - $99,999",Bachelor's degree,Working part-time,I live with a spouse or romantic partner,,Very liberal,Male
R_ys6tK2IPhmHhgJz,50-59,White,,No,Suburban,Suburban,South,"$75,000 - $99,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Very conservative,Male
R_322Ce4wkzK4aJbv,70-79,White,,No,Urban,Rural,South,"$75,000 - $99,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Very liberal,Male
R_2cCLWt9pvpBJd6f,60-69,White,,No,Urban,Urban,Midwest,"$35,000 - $49,999","High school graduate, GED, or equivalent",Retired,I live with a spouse or romantic partner,,Somewhat liberal,Male
R_3p56hPc38VAPFkH,60-69,White,,No,Rural,Rural,Midwest,"$75,000 - $99,999",Some college or associate's degree,Working full-time,I live with a spouse or romantic partner,,Moderate,Male
R_1DUPTqmjzCB7yQw,60-69,White,,No,Urban,Urban,West,"$35,000 - $49,999",Bachelor's degree,Retired,I live alone,,Somewhat liberal,Male
R_1q4JABFtPQGVYhW,80-89,White,,No,Suburban,Suburban,West,"$35,000 - $49,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Very conservative,Male
R_1GBx7DCcLOBVWuV,60-69,White,,No,Rural,Rural,South,"$25,000 - $34,999",Some college or associate's degree,Retired,I live alone,,Moderate,Male
R_1GQeYoOIpPOgIZZ,60-69,White,,No,Urban,Rural,West,"$15,000 - $24,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Somewhat liberal,Male
R_Z2k9XttuH5SQsxz,50-59,White,,No,Suburban,Suburban,South,"$35,000 - $49,999","High school graduate, GED, or equivalent",Working full-time,I live alone,,Somewhat conservative,Male
R_1g0x3RtTO2C8tFX,60-69,White,,No,Rural,Rural,South,"$10,000 - $14,999",Graduate or professional degree,Retired,I live alone,,Somewhat liberal,Male
R_3rHWRLTUbZHEfEG,70-79,White,,No,Suburban,Suburban,South,"$100,000 - $149,999",Bachelor's degree,Retired,I live with family members,,Very conservative,Male
R_poWOMbBbjDTxZE5,60-69,White,,No,Suburban,Urban,South,"$15,000 - $24,999",Bachelor's degree,Retired,I live alone,,Somewhat liberal,Male
R_1eIAw31RhTtJDxU,60-69,White,,No,Urban,Suburban,Midwest,"$75,000 - $99,999",Graduate or professional degree,Retired,I live with a spouse or romantic partner,,Moderate,Male
R_2dLwqI6kf1P9eDX,50-59,White,,No,Urban,Suburban,Midwest,"$15,000 - $24,999",Bachelor's degree,Working part-time,I live alone,,Very conservative,Male
R_3PXr01C5QrwKnXU,50-59,White,,No,Suburban,Suburban,Midwest,"$100,000 - $149,999",Bachelor's degree,Working full-time,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_3iPep4WYfU73mGY,60-69,White,,No,Rural,Rural,Midwest,"$35,000 - $49,999","High school graduate, GED, or equivalent",Retired,I live with a spouse or romantic partner,,Somewhat liberal,Female
R_240N71KUQLypBZv,60-69,White,,No,Suburban,Suburban,Northeast,"$50,000 - $74,999",Some college or associate's degree,Retired,I live with family members,,Somewhat conservative,Male
R_5joo3Hf27ggLCmZ,70-79,White,,No,Suburban,Suburban,Northeast,"$25,000 - $34,999",Some college or associate's degree,Retired,I live alone,,Moderate,Male
R_3RrSvhk7NatolVd,50-59,White,,No,Rural,Suburban,West,"$50,000 - $74,999",Bachelor's degree,Working full-time,I live alone,,Moderate,Male
R_3fZeW8s93Dp1kM8,60-69,White,,No,Suburban,Suburban,South,"$75,000 - $99,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Moderate,Female
R_xxXRq62OcJXIfap,70-79,White,,No,Urban,Rural,Northeast,"$25,000 - $34,999",Some college or associate's degree,Retired,I live with family members,,Somewhat liberal,Female
R_2CNhYP2TeQS36KT,60-69,White,,No,Rural,Suburban,South,"$35,000 - $49,999","High school graduate, GED, or equivalent",Working full-time,I live with family members,,Moderate,Male
R_bDCdrYwJ9oeDH5D,50-59,White,,No,Urban,Urban,Northeast,"Less than $10,000",Some college or associate's degree,Retired,I live alone,,Moderate,Female
R_1j80tKGk2YtqyHo,50-59,Native Hawaiian or Pacific Islander,,No,Rural,Urban,West,"$10,000 - $14,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Very liberal,Female
R_12bfUOQW9nukQLe,60-69,Black or African American,,No,Rural,Urban,Midwest,"$50,000 - $74,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Somewhat conservative,Female
R_xgAhoiitHqzPmTL,50-59,White,,No,Rural,Rural,South,"$25,000 - $34,999","High school graduate, GED, or equivalent",Working full-time,I live with a spouse or romantic partner,,Moderate,Male
R_uxGAMb9GwrJcAs9,60-69,White,,No,Suburban,Suburban,West,"$50,000 - $74,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Moderate,Male
